temperature,rainfall,humidity,soil_type,weather_condition,crop_type,split
-1.534059395164039,1.0778294203193808,0.507473525221853,6.025765872307797,5.827234913361251,5.917162741076108,train
1.5360540049283846,-1.3453488981397737,1.129535353742982,5.977034696994566,5.798211284172436,5.617030423251142,train
0.3940661828398652,-1.5294403661969596,0.040357441342528125,5.93698923179238,5.760884779386886,6.135311058626454,train
-1.59444126025649,-0.3543808328482158,-0.7182234290367231,5.9954194538759396,5.798583825568047,5.867755053963793,train
1.4337989663952606,-1.3240667605172594,1.6794965710610137,5.6587208500181,5.910994230683301,5.8930810653939725,train
0.5886584160613895,-0.8234633099318589,-0.8155449734443829,5.989869979422322,5.7626206154876956,5.861929829226765,train
1.1619486813293953,1.0403061610924311,1.6305871792467737,5.9977161068546225,5.800752173911048,6.145494920778436,train
0.9169155625617423,-0.42122203442114126,-0.29285742585077357,5.686575565482164,5.7950060135577415,5.656562138730224,train
-0.48518116979872555,0.527058476722097,-0.05195395130483391,5.873629707024134,6.105076338496791,5.885113812780275,train
0.1438118137562899,0.44374660761258056,-0.6418204235379504,5.849584351938224,5.7629907458641565,5.900612174746637,train
0.16192691770748255,0.7648062709092504,0.964086336872128,,,,train
-0.8323100720207366,-0.5710501098444464,0.11557543976847372,6.013547084977111,6.119289208962098,5.902946109885814,train
-1.616018044382725,-1.444381326433116,1.363869163786272,5.855098681456883,5.902668275516438,5.881145255539377,train
-0.5070507021259409,1.5561843683856948,-1.423919532064829,5.941980620973326,5.795964692771323,5.902848226363731,train
-1.256787085641588,1.4481193748627603,-0.3140275246345898,6.023009583055248,6.114323722961394,5.648559868191924,train
0.8972310689817238,0.7018113137102664,-1.547919118102738,5.954660753832712,5.774937846914199,5.628466705429264,train
-1.344954639507027,1.6373051591533947,0.34701537649311176,6.0215250034598675,5.823230964560692,5.930737727222572,train
1.2224645979102684,0.35034008743259076,-1.3564017139547457,5.856516850904679,6.092199337852449,5.882652680406966,train
-0.5246031608379148,-0.5020539396604122,-0.9720681670129976,6.0015045228547175,5.819673645401732,5.8912027418534185,train
-0.8225412459622274,0.3604081647464442,-1.6929954604863515,5.999228616236331,5.8176774591498495,5.925057284545195,train
1.6422957850499917,1.221958497097477,-0.38139212037960774,5.939923970273578,6.087219677076372,6.13826347625513,train
-0.46645849288050695,-1.3151057246607745,1.504838471732866,5.99107028606341,5.810521828774719,5.896242166663594,train
-0.7964872870441986,1.4608736811945258,-1.6665843585160072,5.85912105973762,5.9056507218514245,5.621404627862594,train
-1.061044966570712,-1.6901891128365312,-1.4711831375808406,,,,train
-0.6909381370940523,0.348061420230599,0.10970218931202708,6.016504817983037,5.920157945032868,5.641231166210567,train
0.8088778060610573,1.228733216940831,1.3787817243507636,,,,train
0.41972645924825447,1.537122245132934,-1.4474047718411172,5.678879221395304,5.8248889696966435,5.648865794643363,train
0.026725897283653124,1.2084631967002264,0.4449854477645162,5.996335127675642,5.781198443534248,5.922461411950748,train
-0.25253485319487623,0.7927435715412484,0.05237871978841071,6.020716407086367,5.787444645369714,5.9111951912689635,train
1.2109742893667101,-1.1422379081348624,0.8057726261199253,5.947070120534626,5.800712996831306,6.145452675614135,train
-0.33086640725384353,0.7823683386218037,1.501386809747921,,,,train
-0.45913309133806474,0.8120778230024548,-1.2983950379930684,5.634044373718662,5.787317868291636,5.855229548668903,train
0.6850047803346815,-1.3510965546722205,1.2779770829734776,5.87067251451534,5.778254558777117,5.91892875024219,train
1.5523044938340091,-1.4350457406180597,0.46012479456134237,6.00247369816891,5.78578775576017,5.908761996737466,train
1.5501340006421038,-1.3498701744019534,1.606047558850749,5.959188232944514,6.103146072452839,5.919269204644808,train
-1.1100208027429261,0.2804908957726253,0.20038524238782057,5.849778167172122,5.7939431893219435,6.138152702456449,train
0.02501993214639904,-0.9749692737061602,-1.5872602501670172,6.020859903362527,5.787560125706242,6.169056978669013,train
-0.362339814492936,-0.4475871281720089,1.628584256848093,5.934792243422665,5.89463252866373,5.857386831469546,train
1.3844898696224337,-0.5776515430308541,0.5647048409040341,5.876378358812363,5.782384503220675,5.6388920242583325,train
-1.2961160690409956,1.6516170867811073,0.6195162477175072,,,,train
0.35318594897196115,0.746444979769417,-0.8911145152437926,5.642412484677696,6.087471636130081,5.8759743884634785,train
0.37974293558705335,-0.0883744783035334,0.8037954836322406,5.6440145301916465,5.900233508859068,5.614001103439707,train
-1.538269041189071,-1.0921016692366117,0.41213671351304054,5.999142524454932,5.78329730684067,6.163664256007748,train
1.4599557638934975,-1.7215860832633194,-1.0965623902096926,6.01489424225495,5.795073591100685,6.17856196501138,train
0.0717159441866195,0.6842813713844743,-1.4526307797702525,,,,train
-1.4297207332475719,-1.23564272898835,1.64585282196245,5.965943682080879,5.818321291681722,5.88969919330757,train
-1.20411662453767,-0.20457025173168855,0.3303923376872908,5.685143785857705,5.830138604721002,5.902837696624534,train
-1.4397523725139953,0.5662475045022545,-0.19396716134238925,5.989590392850721,5.776155951307998,5.8795846150793345,train
-0.6299860224367545,1.474763629829045,0.10834464213900154,5.665643288744429,5.7800543873165005,5.921088544489451,train
-0.10156608751539392,-1.4619431236219367,1.6044138947943831,5.65329528039996,5.803449912996634,5.873165176011727,train
-0.5619214287412306,-0.3319243321522076,-0.15009746515663186,5.950644187348837,6.096082430797006,5.623994928077217,train
0.6814086833745164,-1.2184643721764825,1.011527435201159,5.8880162079124405,5.927075417083485,5.933992986792814,train
1.5446582747418063,0.013637540431262843,1.6849034610702034,5.96555980484457,5.893661996196464,5.605020036134148,train
0.5904608698194217,0.13933915562736082,-1.229680151007946,5.971446816941778,6.113280644371368,5.930967396230768,train
0.8733929226570654,0.3520354606370263,0.4786043004569604,,,,train
-0.7360981894188087,-1.0117802389395334,-0.6843256386841449,,,,train
-1.1787399740793139,1.4141096528921906,0.7443539157609375,5.851578515211522,6.088483362479381,5.613761516076147,train
-0.6864335947805571,1.2741443120371747,0.8106814949522205,6.010285203572315,6.116753984305895,5.651832620135853,train
1.3644426058519072,0.3604129031553137,1.0695132106260428,5.9934997420123715,6.103707858241979,5.919917665955701,train
-1.1596776761079606,0.49474129808632966,0.8711765010368854,,,,train
1.0911087216131652,0.3751724235951461,-0.11595284211364243,,,,train
-0.4116393098096087,-1.5978495385441416,-1.0578344587300512,5.86134666776142,5.8037667205486105,5.623659910660043,train
-0.23163100207375265,-1.1241113935775815,0.4397536271317205,5.986887872167373,6.0841030836542105,5.871216013637426,train
0.6893351009717613,-0.4179049260531615,0.29152180540163014,,,,train
0.30915689576301963,-0.31773492980895907,-1.524003268347753,5.685407567917338,5.9305210974388425,5.903083456307422,train
1.2524583238658664,-1.3116154074196538,-0.77722411973514,5.674573586506458,5.922593793967467,5.644560159754517,train
0.6880879476463704,-1.5188692415086171,1.637752102384167,,,,train
-1.2889657382231334,-1.2026451199932389,1.0890177793598321,,,,train
1.3666798262681348,-0.5718647151705815,0.6791998209532109,5.674217910274987,5.786179116981186,5.909336723006091,train
0.6883830312901104,-0.4227442944701148,1.2104781938677855,5.883661399561985,5.923846486013881,5.911505627231515,train
-0.13554169871985433,-0.9489579467573024,-0.7658609935839686,,,,train
1.3576304797353862,-0.8528028521944114,-1.465173228487875,5.638150473198413,5.895942735449385,5.85905510719041,train
-0.9823306940962109,0.1363970692744487,-1.3116963404632629,,,,train
-0.6864912416355562,0.966860748311364,-1.4292493908837836,6.01457316522985,5.816667497181514,5.887860502527835,train
1.1852447391293255,-1.4154888208971539,-0.513773447460612,5.960993302008271,5.8137027806642605,5.884564327021075,train
0.7271233276402417,-0.08569513284374035,-0.06838702414972198,5.881791581661426,5.821127764754202,5.644377423412051,train
0.7882412304458137,1.573321358956234,-0.16244781613044196,,,,train
-1.3896570895371578,-0.5464180077725989,-0.6559338837637156,5.98271062265259,6.095322255571258,5.8870640746671,train
0.4373952411527987,-1.4566496992047067,-1.5282867159535412,,,,train
-0.5113473808735848,0.4207744034959398,0.9878139145124325,5.85537817462357,5.798698502912001,5.867882552377258,train
-1.252346146072438,-0.3773767706830797,0.6057847353623397,6.004927706987904,6.099195816746635,6.152836851034607,train
0.23860872572774627,-1.5160328072927136,0.39744929839731086,5.859971990325717,5.906281655750891,5.909634580660345,train
-1.0875103628235034,-1.1272396191456044,-0.9258038039626254,6.017641768309699,5.92109523578997,6.165780684548965,train
-1.588571221414677,-0.4027230944982627,0.3574814065445143,5.655508628547915,5.805304674014474,6.150403941974298,train
0.6718349556345468,-0.21606129912267305,1.0284755530967193,5.956965579801252,5.776770732327275,5.880386503365347,train
1.605299314942024,0.6189861014059657,1.6136141777677866,5.6800265870893005,5.790328171848554,5.915429740643484,train
0.27395046433916087,0.2670575525960467,-1.2623713242229009,,,,train
-1.4074349988643955,0.5785882203150374,-0.57000181898959,6.01680367746101,5.784295829623592,5.926178275257961,train
-0.3493455901323246,-0.8232764012336609,0.31454304327190663,,,,train
0.35953719967140735,-1.4594277478717852,1.106590313398609,6.003602042130723,5.9227967828009795,6.167881992604731,train
-1.224984878323036,-0.2544056503928736,0.02246044895084483,6.000602945904798,6.109228665227676,6.165045497981416,train
1.4928296526388998,0.6919463025279933,-1.5010601617499186,5.996520896107612,6.1060559829595675,5.922628072772574,train
0.13937149797816947,-0.12080092139419556,0.8889066020646514,5.999191876850179,5.770122523417734,5.885757110080742,train
1.595544148301909,1.6621724163420553,0.3916327944735989,5.888148220724259,5.927173299753711,6.173286727395755,train
-0.1266690489867407,0.3719876265777374,-0.7338638767147369,5.985454481637474,5.894560350679696,6.1330116999248325,train
-0.9286410803234321,1.2212193267852969,-0.10995167843431052,5.848814914007278,6.086403820979158,5.874466006222315,train
-0.7621630194579243,0.9958270088977808,-1.1753228295896314,,,,train
-0.4935106814330094,0.4273494811994356,-0.6684465932360572,5.948112376798854,5.905483564145797,6.146501210530559,train
1.2674635326672083,1.147334998926463,0.9310160179752861,5.893494427104675,5.931137316191874,5.92195751664752,train
-0.8655534856846031,0.8166756848618923,-0.924545844535275,5.998070417368299,5.782495779161617,6.162650275208945,train
0.3788734032216823,-1.396789328899683,0.894395962182499,5.992947261842556,5.9007373255804705,5.614689652958957,train
-1.402865630499155,1.5610622892972743,0.1602252546019241,,,,train
-0.13935471255670961,0.10302434618247588,1.5093933274271378,6.000956070419903,5.784653148347816,5.642068127436328,train
-1.381100804807886,-1.62060377903953,0.8601688425476365,5.655922461168345,5.908946629085919,6.15077788711324,train
0.7680117655582778,-0.8902608922857618,-0.21366113896042913,5.968118357145011,5.921781118866812,5.927791094596139,train
0.3489296884190748,-0.27558489719027984,1.470966893160728,5.986399676352232,5.79006794623002,5.858287088737044,train
-1.5355897117406205,1.57779117621173,-1.3579410862769759,6.024407692605024,5.790415251334728,5.650135071618005,train
-1.1901665279659066,-1.68206931736092,1.6301591886683844,,,,train
-1.1060728807137155,0.5553510393610879,0.6980850919020308,6.0065667429670535,6.100567089422261,5.916292321375225,train
-0.19768055040603297,-1.4356600496946532,-0.7823796843200311,5.854880200548057,5.766823931524607,5.617107223883836,train
1.372085062012672,0.7194173163968473,-1.2598175505592886,,,,train
1.0853885888470562,-0.6961505186605772,0.5857512733709944,5.989125458032575,5.911709837906301,6.154190283548049,train
1.6565831917098128,-0.42334591944052263,1.3179633138666205,5.939355611179779,6.086749796043378,5.874954726243104,train
1.0750449018469113,-1.0226645694373009,-0.8356842904111501,5.86979876247947,6.102193647552292,5.632224699974335,train
-0.4068921949891461,1.4743598881449052,-1.5544073304547075,5.997011814231391,6.106437538134979,5.63793980595902,train
1.4047780686338014,0.19254677800521464,-0.5533102921234335,5.988021469041967,5.807847726694457,6.153146149382232,train
1.3558791358012954,1.6092688594485316,-0.7262696548372357,5.946036933176751,6.092273463238897,5.882757388994813,train
0.5583641386957359,-0.25983299731116577,0.363680239751052,5.871025854775502,5.81198591846001,5.8980748383675605,train
-1.0037214464839632,1.026608216727825,-0.901285417783073,5.967500623748231,5.759641219169471,6.133737880038158,train
0.5353553516318718,-1.202302569452684,-1.6914255562884493,6.000312402148229,5.920277399985118,5.90638910530217,train
-1.296811834423424,1.4926853619369447,0.9147772186791264,,,,train
-1.5168743720366458,1.152085456413708,-0.045431695781566035,5.9947807563429105,5.902248840558812,5.904910425721053,train
0.1548833044626228,-1.5849656037058963,0.01835851760484786,5.9802270382525125,5.9048949505625465,5.62037174043446,train
-1.5674401482313203,-1.4317490728198339,-0.046808778987322316,5.641077435883926,6.086480263263419,5.900032099180449,train
0.7755853524030082,-0.2633024028092067,-1.1807547639666816,5.841907652923786,6.081206277985639,5.855165041207275,train
1.420406225521382,0.22532043685571143,1.1980336017673696,5.993590745855094,5.7791466914112695,5.883485580431426,train
-1.1008692449286843,1.2127164666155672,-1.4765245381754835,5.975077022913425,5.826842341508733,5.899172907090397,train
1.3870187596271848,-0.5071236090127991,1.6370937869556201,5.685516111703083,5.830450609619364,6.177519137596438,train
0.34286556916667554,-1.5528235185958952,0.03665295567939744,5.978303175034984,5.903421552878877,5.882225128681336,train
-0.5389646770945085,-1.0084584819539877,0.06927895153580581,5.6405242295430424,6.086069466475634,5.899557922316835,train
-1.2334296929331927,-0.02840185934544888,-1.6950855857832696,5.675366954095805,5.786999862567485,5.929423114790631,train
-1.4246746932972718,1.3036903526910908,1.2680637173505278,6.023111152657776,5.78937184537718,5.9322694941622665,train
-1.4655499911812777,-0.7236802159816892,0.9436859581223537,5.683820687131471,5.793038243307246,5.936669171678345,train
-0.8300727226723741,-0.21954370402874165,-0.4137662821924107,5.9916671344553,5.764066897395188,5.863816283888712,train
-0.41276870361071216,-1.1285851190696348,-0.8490855605943545,5.877982770860024,5.783545791940888,5.925278230038716,train
-0.29515824446621747,0.04103730116593448,-0.8040620613480933,6.011596413932575,5.813857044839394,5.900417017541755,train
-0.5911223124786704,0.43319768999826713,-1.3381714615711957,,,,train
0.6023817805949985,0.12268809814946087,-0.3450023846155136,,,,train
0.5081451156250132,-0.02939292170151703,1.3314406195859345,5.860116913930082,6.094908296168594,6.14761950671675,train
1.7133304892804708,0.6913543661212415,-0.735320128807433,,,,train
0.20006157098879754,0.8494694707837929,0.9787127397214566,5.9719861860189285,5.788715690605143,5.647755686596585,train
-0.5989973760278959,0.5119501561386485,0.5867859376945372,6.0063186388343475,6.100359517152818,5.629754737703043,train
0.05733696481693304,0.4023084620933992,-1.149191416667827,5.978888952816441,5.768155350901418,5.869149049331622,train
-0.23311162294375323,0.12485011555801691,0.5549841503766285,5.984540130369464,5.788312285497686,5.89502090692384,train
-0.5280679977861006,-0.6080852626675892,1.3229335693987134,5.676396622188129,6.112707381806144,5.894688165255363,train
1.0125179047418287,-0.6795337383926859,-1.2005425431251384,6.030159895101453,5.8313834600211845,5.922355677104974,train
